campaign_id,gender,age_range,education_level,country,state,sentiment_category
4,male,18-24,master,Mexico,Other,positive
4,female,other,other,Mozambique,Other,positive
4,male,35-44,phd,Chile,Other,negative
4,male,35-44,master,Canada,Other,positive
4,prefer not to say,55-64,other,Canada,Other,negative
4,male,65+,phd,Mexico,Other,positive
4,male,55-64,master,Argentina,Other,positive
4,prefer not to say,other,master,Australia,Other,positive
4,male,45-54,other,Canada,Other,negative
4,female,45-54,other,South Africa,Other,positive
4,male,25-34,master,Spain,Other,positive
4,other,25-34,bachelor,Italy,Other,neutral
4,prefer not to say,18-24,other,Japan,Other,positive
4,female,55-64,master,Netherlands,Other,negative
4,other,other,other,Australia,Other,positive
4,prefer not to say,25-34,master,Spain,Other,positive
4,prefer not to say,65+,highschool,Brazil,RS,positive
4,female,45-54,elementary,South Africa,Other,neutral
4,prefer not to say,55-64,elementary,Switzerland,Other,positive
4,other,other,bachelor,Spain,Other,positive
4,other,25-34,phd,Peru,Other,positive
4,other,65+,master,Brazil,BA,positive
4,male,45-54,elementary,Japan,Other,neutral
4,female,18-24,other,South Korea,Other,neutral
4,other,25-34,phd,Germany,Other,positive
4,prefer not to say,other,other,Australia,Other,positive
4,male,55-64,bachelor,Brazil,CE,positive
4,female,55-64,master,Chile,Other,neutral
4,prefer not to say,25-34,highschool,China,Other,neutral
4,prefer not to say,55-64,highschool,United States,Other,positive
4,other,25-34,master,Angola,Other,positive
4,female,65+,highschool,Mexico,Other,positive
4,male,other,elementary,South Africa,Other,neutral
4,other,55-64,highschool,Spain,Other,negative
4,female,45-54,elementary,Argentina,Other,neutral
4,male,55-64,elementary,United Kingdom,Other,positive
4,other,18-24,elementary,Australia,Other,positive
4,prefer not to say,25-34,elementary,Japan,Other,positive
4,male,55-64,master,China,Other,positive
4,prefer not to say,18-24,elementary,Chile,Other,positive
4,female,other,highschool,Mexico,Other,negative
4,prefer not to say,45-54,other,France,Other,positive
4,other,25-34,phd,United States,Other,positive
4,female,18-24,bachelor,United Kingdom,Other,positive
4,female,25-34,highschool,Italy,Other,positive
4,other,55-64,phd,Angola,Other,positive
4,prefer not to say,25-34,other,Netherlands,Other,positive
4,other,45-54,bachelor,Other,Other,neutral
4,female,65+,elementary,Spain,Other,negative
4,female,other,phd,Mozambique,Other,negative
4,prefer not to say,65+,phd,Spain,Other,positive
4,female,55-64,bachelor,United Kingdom,Other,positive
4,prefer not to say,other,master,Mexico,Other,positive
4,female,18-24,bachelor,United States,Other,neutral
4,prefer not to say,other,master,Japan,Other,positive
4,prefer not to say,18-24,master,Australia,Other,positive
4,other,65+,highschool,United Kingdom,Other,positive
4,male,25-34,bachelor,South Africa,Other,negative
4,female,45-54,phd,Colombia,Other,positive
4,male,35-44,elementary,Brazil,RJ,neutral
4,prefer not to say,55-64,master,Italy,Other,neutral
4,male,18-24,highschool,Canada,Other,negative
4,prefer not to say,35-44,elementary,India,Other,positive
4,male,18-24,bachelor,Canada,Other,neutral
4,other,25-34,bachelor,Portugal,Other,positive
4,prefer not to say,25-34,bachelor,France,Other,positive
4,male,18-24,phd,Peru,Other,neutral
4,female,55-64,elementary,Spain,Other,negative
4,other,55-64,bachelor,United States,Other,neutral
4,female,other,master,China,Other,positive
4,male,other,bachelor,France,Other,negative
4,prefer not to say,25-34,other,Switzerland,Other,neutral
4,female,55-64,phd,Japan,Other,positive
4,male,35-44,highschool,Portugal,Other,positive
4,other,45-54,other,Italy,Other,neutral
4,other,35-44,elementary,Mozambique,Other,negative
4,prefer not to say,45-54,other,South Korea,Other,positive
4,female,other,elementary,United States,Other,positive
4,prefer not to say,other,elementary,Netherlands,Other,negative
4,female,18-24,other,Angola,Other,neutral
4,other,55-64,highschool,Italy,Other,positive
4,male,other,elementary,Brazil,RJ,neutral
4,female,35-44,master,China,Other,positive
4,other,18-24,other,Italy,Other,positive
4,prefer not to say,18-24,phd,Canada,Other,positive
4,other,25-34,elementary,Japan,Other,positive
4,prefer not to say,55-64,master,Italy,Other,positive
4,prefer not to say,35-44,bachelor,Peru,Other,positive
4,prefer not to say,65+,highschool,Brazil,DF,positive
4,prefer not to say,35-44,elementary,Portugal,Other,positive
4,other,55-64,other,China,Other,positive
4,female,35-44,master,Argentina,Other,positive
4,male,35-44,phd,Canada,Other,positive
4,male,35-44,phd,South Korea,Other,positive
4,female,18-24,phd,Portugal,Other,positive
4,prefer not to say,35-44,master,Germany,Other,negative
4,male,35-44,bachelor,Netherlands,Other,negative
4,prefer not to say,65+,highschool,France,Other,positive
4,prefer not to say,25-34,other,France,Other,neutral
4,other,35-44,elementary,South Africa,Other,negative
4,female,other,other,United Kingdom,Other,neutral
4,female,45-54,other,Netherlands,Other,neutral
4,male,55-64,highschool,France,Other,neutral
4,prefer not to say,65+,highschool,Italy,Other,negative
4,male,other,elementary,China,Other,negative
4,female,25-34,bachelor,Portugal,Other,positive
4,other,65+,bachelor,Brazil,GO,positive
4,other,55-64,master,India,Other,neutral
4,other,65+,bachelor,Argentina,Other,positive
4,female,55-64,other,Japan,Other,positive
4,prefer not to say,18-24,bachelor,France,Other,neutral
4,other,65+,bachelor,Australia,Other,neutral
4,other,25-34,phd,Chile,Other,neutral
4,prefer not to say,55-64,highschool,South Korea,Other,positive
4,other,18-24,bachelor,Australia,Other,positive
4,prefer not to say,18-24,phd,Italy,Other,positive
4,prefer not to say,25-34,phd,Colombia,Other,positive
4,female,35-44,other,Chile,Other,positive
4,female,45-54,elementary,Angola,Other,positive
4,prefer not to say,25-34,phd,Spain,Other,neutral
4,male,45-54,other,Peru,Other,positive
4,other,other,bachelor,Colombia,Other,positive
4,other,other,phd,Germany,Other,positive
4,male,25-34,elementary,Canada,Other,positive
4,female,45-54,bachelor,France,Other,positive
4,prefer not to say,55-64,elementary,Brazil,SP,neutral
4,prefer not to say,65+,phd,Argentina,Other,positive
4,female,35-44,master,India,Other,positive
4,prefer not to say,other,elementary,Germany,Other,positive
4,female,65+,highschool,Other,Other,positive
4,male,25-34,elementary,Peru,Other,neutral
4,other,55-64,elementary,Germany,Other,positive
4,prefer not to say,18-24,master,South Korea,Other,positive
4,male,55-64,elementary,Angola,Other,positive
4,prefer not to say,55-64,highschool,Argentina,Other,neutral
4,male,65+,highschool,Mexico,Other,negative
4,prefer not to say,other,other,Canada,Other,positive
4,female,35-44,highschool,Japan,Other,negative
4,prefer not to say,55-64,phd,Germany,Other,negative
4,female,other,bachelor,Australia,Other,negative
4,female,25-34,elementary,Brazil,PR,positive
4,prefer not to say,35-44,highschool,Mexico,Other,negative
4,male,45-54,elementary,South Korea,Other,positive
4,prefer not to say,65+,elementary,Japan,Other,positive
4,male,45-54,master,Portugal,Other,positive
4,female,35-44,highschool,South Africa,Other,positive
4,female,35-44,bachelor,Australia,Other,positive
4,other,65+,other,Argentina,Other,positive
4,male,25-34,other,Mozambique,Other,positive
4,female,45-54,elementary,Germany,Other,positive
4,other,25-34,bachelor,Italy,Other,negative
4,other,45-54,bachelor,Italy,Other,positive
4,prefer not to say,55-64,phd,United Kingdom,Other,neutral
4,prefer not to say,55-64,elementary,Colombia,Other,neutral
4,male,65+,other,Brazil,GO,negative
4,other,65+,elementary,Switzerland,Other,positive
4,other,65+,other,Canada,Other,positive
4,male,45-54,other,Brazil,GO,positive
4,female,18-24,other,South Korea,Other,negative
4,prefer not to say,other,phd,Spain,Other,negative
4,prefer not to say,35-44,highschool,Australia,Other,positive
4,prefer not to say,other,bachelor,Portugal,Other,neutral
4,prefer not to say,55-64,highschool,Angola,Other,positive
4,other,25-34,other,France,Other,positive
4,female,65+,highschool,China,Other,positive
4,female,55-64,highschool,Japan,Other,positive
4,female,other,highschool,Switzerland,Other,positive
4,other,35-44,other,United Kingdom,Other,positive
4,male,65+,elementary,Portugal,Other,positive
4,female,18-24,master,France,Other,positive
4,female,45-54,bachelor,India,Other,neutral
4,prefer not to say,45-54,phd,Mexico,Other,positive
4,female,35-44,elementary,South Africa,Other,positive
4,male,other,highschool,France,Other,negative
4,other,18-24,phd,South Africa,Other,negative
4,male,55-64,highschool,Canada,Other,neutral
4,male,25-34,highschool,Portugal,Other,positive
4,prefer not to say,45-54,other,Peru,Other,negative
4,male,25-34,other,South Africa,Other,positive
4,other,65+,other,Mexico,Other,positive
4,prefer not to say,other,other,Colombia,Other,negative
4,male,35-44,other,Netherlands,Other,positive
4,male,18-24,master,Portugal,Other,positive
4,prefer not to say,45-54,phd,Portugal,Other,positive
4,other,25-34,bachelor,Other,Other,positive
4,prefer not to say,35-44,elementary,South Africa,Other,positive
4,male,45-54,other,France,Other,positive
4,prefer not to say,25-34,bachelor,Netherlands,Other,positive
4,prefer not to say,25-34,elementary,Australia,Other,neutral
4,prefer not to say,45-54,master,Mozambique,Other,positive
4,male,45-54,bachelor,Chile,Other,positive
4,female,45-54,elementary,India,Other,neutral
4,other,35-44,highschool,Colombia,Other,neutral
4,prefer not to say,25-34,master,Germany,Other,positive
4,other,other,elementary,Spain,Other,negative
4,prefer not to say,25-34,highschool,Chile,Other,positive
4,prefer not to say,65+,phd,Spain,Other,positive
4,male,other,master,Germany,Other,positive
4,male,65+,highschool,Portugal,Other,neutral
4,other,65+,highschool,Colombia,Other,positive
4,male,25-34,highschool,Japan,Other,positive
4,prefer not to say,25-34,master,Mexico,Other,positive
4,prefer not to say,18-24,phd,Brazil,SP,positive
4,other,55-64,bachelor,Peru,Other,positive
4,female,35-44,master,Canada,Other,positive
4,female,45-54,phd,Mexico,Other,positive
4,prefer not to say,25-34,highschool,Japan,Other,neutral
4,prefer not to say,45-54,phd,China,Other,negative
4,male,45-54,master,Australia,Other,positive
4,prefer not to say,65+,other,Peru,Other,neutral
4,other,18-24,bachelor,United Kingdom,Other,positive
4,female,55-64,elementary,South Korea,Other,negative
4,prefer not to say,18-24,other,Other,Other,positive
4,female,18-24,highschool,Portugal,Other,neutral
4,other,18-24,elementary,Japan,Other,positive
4,prefer not to say,65+,bachelor,Australia,Other,positive
4,other,45-54,elementary,Chile,Other,neutral
4,male,35-44,elementary,South Korea,Other,negative
4,prefer not to say,other,master,Spain,Other,positive
4,female,25-34,phd,Chile,Other,positive
4,male,25-34,other,Netherlands,Other,positive
4,male,55-64,highschool,Spain,Other,positive
4,other,25-34,phd,United Kingdom,Other,neutral
4,male,45-54,elementary,Mozambique,Other,positive
4,other,55-64,phd,Spain,Other,positive
4,other,18-24,master,Japan,Other,neutral
4,prefer not to say,65+,master,India,Other,positive
4,other,35-44,other,Japan,Other,positive
4,female,65+,phd,Germany,Other,positive
4,other,25-34,bachelor,China,Other,positive
4,male,55-64,phd,Angola,Other,neutral
4,female,55-64,other,India,Other,negative
4,prefer not to say,65+,other,South Africa,Other,positive
4,prefer not to say,45-54,bachelor,United Kingdom,Other,positive
4,female,25-34,bachelor,Japan,Other,neutral
4,male,35-44,master,Colombia,Other,positive
4,female,other,other,Peru,Other,positive
4,other,55-64,other,Italy,Other,positive
4,female,25-34,highschool,Brazil,CE,positive
4,female,55-64,master,South Korea,Other,positive
4,female,45-54,elementary,Argentina,Other,positive
4,female,45-54,highschool,Chile,Other,positive
4,female,25-34,master,Canada,Other,positive
4,prefer not to say,35-44,phd,South Africa,Other,negative
4,prefer not to say,45-54,master,Switzerland,Other,positive
4,other,25-34,phd,Switzerland,Other,positive
4,female,55-64,other,South Korea,Other,positive
4,female,35-44,phd,Italy,Other,positive
4,prefer not to say,55-64,phd,Mexico,Other,positive
4,prefer not to say,18-24,elementary,Japan,Other,positive
4,female,25-34,highschool,Australia,Other,positive
4,prefer not to say,25-34,master,Canada,Other,positive
4,male,18-24,master,Italy,Other,neutral
4,other,45-54,elementary,Chile,Other,neutral
4,other,55-64,phd,Mozambique,Other,positive
4,other,35-44,phd,Australia,Other,positive
4,female,65+,highschool,China,Other,negative
4,prefer not to say,18-24,phd,South Korea,Other,positive
4,female,other,highschool,Chile,Other,positive
4,female,18-24,bachelor,Brazil,MG,neutral
4,female,55-64,phd,Netherlands,Other,positive
4,prefer not to say,25-34,other,Germany,Other,positive
4,female,45-54,other,Japan,Other,positive
4,other,other,bachelor,Switzerland,Other,positive
4,female,45-54,phd,Italy,Other,positive
4,male,other,other,Germany,Other,positive
4,female,other,other,United States,Other,positive
4,male,65+,bachelor,Argentina,Other,positive
4,female,25-34,highschool,China,Other,neutral
4,prefer not to say,35-44,master,India,Other,positive
4,male,25-34,phd,Peru,Other,positive
4,prefer not to say,65+,elementary,United States,Other,positive
4,other,45-54,elementary,Mexico,Other,negative
4,female,55-64,elementary,Mozambique,Other,negative
4,male,25-34,phd,Switzerland,Other,positive
4,prefer not to say,35-44,master,Spain,Other,positive
4,male,18-24,master,Peru,Other,neutral
4,female,35-44,phd,United States,Other,positive
4,female,other,other,Argentina,Other,positive
4,other,25-34,highschool,Other,Other,neutral
4,male,35-44,bachelor,Chile,Other,positive
4,female,other,other,Netherlands,Other,negative
4,female,18-24,highschool,Italy,Other,positive
4,female,other,phd,Argentina,Other,positive
4,male,35-44,highschool,Netherlands,Other,positive
4,female,25-34,other,Argentina,Other,positive
4,female,45-54,phd,United Kingdom,Other,positive
4,other,65+,other,South Africa,Other,positive
4,female,18-24,other,Italy,Other,positive
4,other,45-54,bachelor,Colombia,Other,neutral
4,male,18-24,elementary,United States,Other,positive
4,prefer not to say,18-24,bachelor,Mexico,Other,positive
4,male,35-44,phd,Italy,Other,positive
4,female,55-64,master,Canada,Other,negative
4,prefer not to say,18-24,elementary,Angola,Other,negative
4,other,25-34,phd,Chile,Other,positive
4,male,18-24,bachelor,Italy,Other,positive
4,female,other,bachelor,France,Other,positive
4,prefer not to say,45-54,highschool,Spain,Other,positive
4,female,55-64,phd,Other,Other,positive
4,other,18-24,highschool,Angola,Other,neutral
4,other,55-64,highschool,South Korea,Other,positive
4,other,25-34,bachelor,South Africa,Other,positive
4,female,other,bachelor,Brazil,MG,positive
4,male,other,master,Germany,Other,positive
4,female,18-24,other,Italy,Other,positive
4,other,18-24,elementary,Peru,Other,positive
4,other,18-24,other,United Kingdom,Other,positive
4,other,18-24,master,Angola,Other,positive
4,female,55-64,phd,Germany,Other,positive
4,other,18-24,other,United States,Other,positive
4,other,55-64,bachelor,Argentina,Other,negative
4,male,18-24,bachelor,Mozambique,Other,positive
4,other,55-64,elementary,Canada,Other,positive
4,other,65+,bachelor,Argentina,Other,neutral
4,female,25-34,other,United States,Other,positive
4,female,18-24,master,Australia,Other,positive
4,other,55-64,highschool,Colombia,Other,neutral
4,male,18-24,bachelor,Netherlands,Other,neutral
4,prefer not to say,other,elementary,Mexico,Other,negative
4,other,25-34,phd,Australia,Other,positive
4,male,35-44,master,Australia,Other,positive
4,other,18-24,highschool,Canada,Other,positive
4,other,55-64,elementary,Brazil,CE,negative
4,male,35-44,master,United Kingdom,Other,positive
4,male,65+,highschool,Portugal,Other,neutral
4,male,55-64,highschool,Chile,Other,positive
4,female,65+,highschool,United States,Other,positive
4,female,18-24,highschool,United Kingdom,Other,neutral
4,female,18-24,elementary,Australia,Other,positive
4,female,18-24,phd,Argentina,Other,positive
4,other,35-44,elementary,Peru,Other,neutral
4,other,45-54,bachelor,Netherlands,Other,negative
4,other,25-34,other,Mozambique,Other,positive
4,prefer not to say,55-64,elementary,Angola,Other,positive
4,other,25-34,other,United States,Other,positive
4,male,25-34,master,Portugal,Other,positive
4,male,35-44,phd,Argentina,Other,positive
4,male,65+,master,Brazil,PR,positive
4,male,55-64,phd,Australia,Other,positive
4,other,35-44,other,Peru,Other,positive
4,male,35-44,highschool,Mexico,Other,positive
4,prefer not to say,18-24,elementary,Australia,Other,positive
4,other,25-34,highschool,South Korea,Other,positive
4,female,55-64,highschool,Chile,Other,neutral
4,male,55-64,highschool,Argentina,Other,negative
4,male,45-54,other,Mozambique,Other,negative
4,female,25-34,elementary,South Korea,Other,positive
4,other,55-64,other,Angola,Other,positive
4,female,other,elementary,South Africa,Other,positive
4,female,55-64,highschool,Spain,Other,neutral
4,female,other,highschool,Portugal,Other,positive
4,other,18-24,highschool,Peru,Other,positive
4,female,45-54,other,Colombia,Other,neutral
4,male,35-44,phd,Colombia,Other,positive
4,other,18-24,phd,Colombia,Other,neutral
4,other,other,master,Australia,Other,neutral
4,male,45-54,highschool,Germany,Other,positive
4,female,65+,phd,South Korea,Other,neutral
4,other,18-24,highschool,Italy,Other,negative
4,female,other,phd,India,Other,positive
4,other,25-34,bachelor,Spain,Other,positive
4,other,other,bachelor,India,Other,positive
4,other,18-24,bachelor,Australia,Other,positive
4,female,other,bachelor,Angola,Other,negative
4,prefer not to say,55-64,elementary,Italy,Other,neutral
4,female,18-24,highschool,Brazil,PR,positive
4,female,55-64,bachelor,Peru,Other,negative
4,male,45-54,highschool,Other,Other,positive
4,female,18-24,highschool,South Africa,Other,positive
4,female,other,phd,United States,Other,positive
4,other,65+,phd,South Korea,Other,positive
4,other,45-54,elementary,Italy,Other,positive
4,prefer not to say,65+,other,China,Other,positive
4,other,55-64,highschool,South Korea,Other,positive
4,male,55-64,bachelor,Chile,Other,positive
4,male,other,bachelor,France,Other,positive
4,prefer not to say,35-44,master,Switzerland,Other,positive
4,other,35-44,phd,Peru,Other,positive
4,female,25-34,highschool,Mexico,Other,positive
4,male,55-64,bachelor,Brazil,PE,positive
4,male,45-54,master,Colombia,Other,positive
4,other,35-44,highschool,India,Other,positive
4,other,45-54,bachelor,Peru,Other,negative
4,male,other,elementary,Switzerland,Other,negative
4,prefer not to say,35-44,elementary,Portugal,Other,neutral
4,prefer not to say,18-24,highschool,France,Other,neutral
4,female,25-34,phd,South Africa,Other,positive
4,female,other,highschool,Switzerland,Other,positive
4,female,65+,phd,Chile,Other,neutral
4,female,18-24,highschool,Japan,Other,neutral
4,prefer not to say,55-64,elementary,Argentina,Other,positive
4,male,18-24,elementary,China,Other,positive
4,other,18-24,bachelor,Switzerland,Other,positive
4,female,18-24,phd,Australia,Other,positive
4,female,55-64,highschool,Other,Other,positive
4,prefer not to say,other,highschool,Netherlands,Other,negative
4,female,55-64,highschool,Spain,Other,positive
4,other,65+,other,India,Other,positive
4,female,25-34,bachelor,Portugal,Other,negative
4,other,45-54,elementary,Mozambique,Other,neutral
4,female,55-64,other,South Korea,Other,negative
4,male,35-44,master,South Korea,Other,neutral
4,other,25-34,highschool,Australia,Other,positive
4,other,65+,elementary,United Kingdom,Other,positive
4,male,18-24,bachelor,Italy,Other,neutral
4,prefer not to say,65+,highschool,China,Other,positive
4,other,65+,other,Japan,Other,positive
4,other,55-64,elementary,South Korea,Other,neutral
4,male,55-64,phd,Germany,Other,positive
4,female,35-44,phd,Chile,Other,negative
4,male,35-44,bachelor,Chile,Other,positive
4,prefer not to say,45-54,phd,Colombia,Other,positive
4,female,35-44,master,Brazil,SC,positive
4,other,65+,phd,China,Other,neutral
4,other,18-24,highschool,Mozambique,Other,positive
4,prefer not to say,35-44,other,Canada,Other,positive
4,female,55-64,master,Japan,Other,positive
4,other,35-44,phd,China,Other,positive
4,prefer not to say,55-64,master,Peru,Other,neutral
4,prefer not to say,35-44,phd,Italy,Other,positive
4,male,35-44,bachelor,United Kingdom,Other,neutral
4,other,55-64,other,Other,Other,positive
4,male,55-64,elementary,Peru,Other,negative
4,female,45-54,bachelor,Chile,Other,positive
4,female,45-54,elementary,Brazil,GO,positive
4,other,55-64,other,Mozambique,Other,positive
4,female,55-64,elementary,Germany,Other,neutral
4,female,18-24,bachelor,India,Other,positive
4,female,55-64,bachelor,France,Other,positive
4,prefer not to say,25-34,elementary,Colombia,Other,positive
4,male,55-64,master,Peru,Other,positive
4,male,35-44,phd,Peru,Other,neutral
4,other,35-44,elementary,Other,Other,positive
4,female,other,bachelor,Colombia,Other,positive
4,male,55-64,phd,Chile,Other,positive
4,other,45-54,other,United States,Other,positive
4,prefer not to say,65+,master,Netherlands,Other,positive
4,female,25-34,bachelor,South Korea,Other,positive
4,other,65+,master,France,Other,positive
4,prefer not to say,other,other,United Kingdom,Other,positive
4,other,65+,bachelor,Brazil,GO,positive
4,female,45-54,phd,Portugal,Other,positive
4,female,45-54,elementary,Mexico,Other,positive
4,other,45-54,elementary,Netherlands,Other,negative
4,male,25-34,highschool,Germany,Other,positive
4,prefer not to say,18-24,highschool,Other,Other,neutral
4,male,45-54,elementary,Portugal,Other,negative
4,prefer not to say,25-34,highschool,Australia,Other,neutral
4,female,35-44,master,Argentina,Other,positive
4,male,35-44,elementary,France,Other,positive
4,male,55-64,elementary,Canada,Other,positive
4,prefer not to say,55-64,elementary,Mozambique,Other,positive
4,female,35-44,highschool,Portugal,Other,positive
4,male,55-64,elementary,United Kingdom,Other,negative
4,other,other,master,Colombia,Other,neutral
4,prefer not to say,other,highschool,Chile,Other,neutral
4,prefer not to say,65+,phd,Peru,Other,negative
4,other,55-64,bachelor,China,Other,positive
4,male,45-54,bachelor,Japan,Other,neutral
4,prefer not to say,other,highschool,Australia,Other,negative
4,other,35-44,highschool,Brazil,BA,positive
4,female,65+,other,Colombia,Other,positive
4,other,25-34,phd,South Africa,Other,neutral
4,female,65+,phd,Mexico,Other,neutral
4,female,35-44,bachelor,China,Other,negative
4,prefer not to say,35-44,master,Canada,Other,negative
4,prefer not to say,65+,highschool,Netherlands,Other,neutral
4,male,other,highschool,Argentina,Other,neutral
4,male,55-64,bachelor,Mexico,Other,neutral
4,female,18-24,highschool,India,Other,positive
4,male,45-54,bachelor,Australia,Other,positive
4,prefer not to say,65+,bachelor,Peru,Other,positive
4,prefer not to say,45-54,master,Italy,Other,positive
4,prefer not to say,55-64,elementary,Peru,Other,neutral
4,prefer not to say,other,bachelor,Brazil,BA,positive
4,other,45-54,other,Colombia,Other,negative
4,male,other,bachelor,United States,Other,positive
4,other,other,highschool,Portugal,Other,neutral
4,other,45-54,elementary,Italy,Other,negative
4,other,other,bachelor,Canada,Other,negative
4,other,45-54,highschool,Other,Other,positive
4,other,35-44,phd,South Korea,Other,positive
4,female,45-54,phd,Other,Other,positive
4,prefer not to say,55-64,bachelor,Netherlands,Other,neutral
4,prefer not to say,25-34,phd,Colombia,Other,negative
4,female,65+,phd,Netherlands,Other,positive
4,female,25-34,other,Germany,Other,negative
4,female,25-34,highschool,Japan,Other,positive
4,prefer not to say,65+,highschool,India,Other,neutral
4,other,65+,elementary,South Africa,Other,neutral
4,male,55-64,phd,United Kingdom,Other,positive
4,prefer not to say,35-44,bachelor,Germany,Other,positive
4,male,18-24,phd,Argentina,Other,positive
4,male,25-34,other,Netherlands,Other,neutral
4,prefer not to say,18-24,highschool,United Kingdom,Other,positive
4,prefer not to say,18-24,highschool,South Korea,Other,positive
4,other,55-64,bachelor,Chile,Other,positive
4,other,25-34,phd,Chile,Other,positive
4,female,25-34,phd,Chile,Other,positive
4,male,55-64,bachelor,United Kingdom,Other,neutral
4,female,45-54,elementary,United States,Other,negative
4,female,25-34,master,Angola,Other,positive
4,prefer not to say,other,master,South Korea,Other,positive
4,female,45-54,other,India,Other,neutral
4,female,35-44,other,Angola,Other,negative
4,prefer not to say,65+,other,South Korea,Other,positive
4,prefer not to say,18-24,highschool,United Kingdom,Other,positive
4,other,35-44,highschool,Argentina,Other,positive
4,prefer not to say,18-24,phd,Italy,Other,positive
4,female,55-64,highschool,Peru,Other,positive
4,female,55-64,master,South Korea,Other,positive
4,male,25-34,phd,Mexico,Other,positive
4,male,65+,other,United States,Other,positive
4,female,65+,highschool,Other,Other,negative
4,male,65+,bachelor,Switzerland,Other,positive
4,male,35-44,highschool,Portugal,Other,positive
4,prefer not to say,35-44,elementary,Argentina,Other,neutral
4,female,55-64,highschool,United Kingdom,Other,positive
4,other,25-34,bachelor,Switzerland,Other,positive
4,other,18-24,master,Netherlands,Other,neutral
4,prefer not to say,18-24,highschool,United States,Other,positive
4,prefer not to say,55-64,bachelor,Other,Other,neutral
4,female,25-34,highschool,Italy,Other,positive
4,male,45-54,other,Argentina,Other,neutral
4,prefer not to say,25-34,master,Portugal,Other,positive
4,other,65+,highschool,Canada,Other,negative
4,prefer not to say,35-44,elementary,China,Other,positive
4,other,45-54,master,Australia,Other,positive
4,male,other,highschool,Colombia,Other,positive
4,other,other,highschool,Argentina,Other,positive
4,female,55-64,elementary,Switzerland,Other,positive
4,male,25-34,elementary,Mexico,Other,positive
4,prefer not to say,65+,other,Portugal,Other,positive
4,male,other,elementary,France,Other,positive
4,male,25-34,elementary,Chile,Other,negative
4,prefer not to say,18-24,highschool,Colombia,Other,neutral
4,other,65+,bachelor,Canada,Other,negative
4,male,other,highschool,Brazil,MG,negative
4,prefer not to say,65+,other,Spain,Other,positive
4,female,other,master,United Kingdom,Other,positive
4,prefer not to say,other,master,South Korea,Other,positive
4,female,55-64,highschool,South Korea,Other,negative
4,prefer not to say,18-24,phd,Mozambique,Other,neutral
4,other,45-54,master,Other,Other,negative
4,male,55-64,elementary,India,Other,positive
4,prefer not to say,25-34,phd,Portugal,Other,positive
4,male,25-34,master,United Kingdom,Other,positive
4,other,65+,bachelor,United States,Other,neutral
4,prefer not to say,65+,other,United Kingdom,Other,neutral
4,female,25-34,highschool,Italy,Other,positive
4,female,65+,elementary,Colombia,Other,positive
4,other,45-54,phd,Canada,Other,positive
4,other,35-44,phd,China,Other,positive
4,male,65+,other,Peru,Other,positive
4,female,18-24,elementary,Switzerland,Other,positive
4,other,25-34,phd,United Kingdom,Other,positive
4,female,35-44,phd,Canada,Other,neutral
4,prefer not to say,55-64,bachelor,Mozambique,Other,negative
4,female,18-24,phd,India,Other,positive
4,male,25-34,elementary,Netherlands,Other,positive
4,other,45-54,highschool,Argentina,Other,negative
4,other,18-24,elementary,South Korea,Other,neutral
4,other,18-24,phd,United Kingdom,Other,positive
4,other,25-34,other,Colombia,Other,neutral
4,other,25-34,other,Other,Other,positive
4,male,other,phd,France,Other,neutral
4,female,25-34,bachelor,Japan,Other,positive
4,prefer not to say,25-34,other,Other,Other,positive
4,prefer not to say,55-64,phd,India,Other,positive
4,male,25-34,master,Japan,Other,positive
4,other,45-54,bachelor,Angola,Other,neutral
4,prefer not to say,18-24,other,Colombia,Other,positive
4,female,25-34,elementary,China,Other,neutral
4,prefer not to say,18-24,highschool,Portugal,Other,positive
4,female,45-54,phd,Spain,Other,positive
4,other,55-64,elementary,Spain,Other,negative
4,other,18-24,elementary,Canada,Other,positive
4,other,25-34,phd,Other,Other,positive
4,female,25-34,master,Chile,Other,positive
4,prefer not to say,25-34,master,Japan,Other,positive
4,male,35-44,master,United Kingdom,Other,positive
4,male,45-54,master,Other,Other,positive
4,male,55-64,elementary,South Africa,Other,positive
4,female,other,elementary,India,Other,negative
4,other,45-54,master,Switzerland,Other,negative
4,female,other,phd,Peru,Other,neutral
4,male,55-64,master,Colombia,Other,positive
4,female,45-54,highschool,Australia,Other,positive
4,female,45-54,phd,United States,Other,neutral
4,other,18-24,elementary,Colombia,Other,negative
4,male,other,phd,Argentina,Other,positive
4,female,65+,master,Mozambique,Other,positive
4,prefer not to say,45-54,highschool,Japan,Other,positive
4,prefer not to say,18-24,master,United Kingdom,Other,positive
4,female,25-34,highschool,Portugal,Other,negative
4,prefer not to say,18-24,other,France,Other,positive
4,female,18-24,master,Other,Other,positive
4,prefer not to say,35-44,highschool,Brazil,RS,neutral
4,other,45-54,phd,Mozambique,Other,negative
4,female,45-54,highschool,South Korea,Other,positive
4,female,45-54,bachelor,Spain,Other,negative
4,male,18-24,master,Switzerland,Other,negative
4,prefer not to say,other,master,United Kingdom,Other,negative
4,male,55-64,highschool,Argentina,Other,positive
4,other,35-44,elementary,Spain,Other,negative
4,prefer not to say,18-24,phd,Switzerland,Other,positive
4,other,35-44,master,Italy,Other,positive
4,other,45-54,master,China,Other,positive
4,male,18-24,highschool,India,Other,positive
4,female,55-64,elementary,United Kingdom,Other,positive
4,other,other,highschool,South Africa,Other,negative
